"season","League","Date","Month","Home","Away","HomeGoals","AwayGoals","TotalGoals","odds1","oddsX","odds2","oddsOver2.5","oddsUnder2.5","hs","as","hst","ast"
"2021","D1",2019-12-07,12,"M'gladbach","Bayern Munich",2,1,3,5.51,4.67,1.57,1.35,3.4,7,17,3,5
"2021","D1",2019-12-07,12,"RB Leipzig","Hoffenheim",3,1,4,1.45,5.16,6.73,1.43,2.97,25,11,14,1
"2021","D1",2019-12-07,12,"Leverkusen","Schalke 04",2,1,3,1.98,3.75,3.9,1.73,2.21,19,5,9,3
"2021","D1",2019-12-08,12,"Union Berlin","FC Koln",2,0,2,2.19,3.6,3.39,1.86,2.04,11,14,5,4
"2021","D1",2019-12-08,12,"Werder Bremen","Paderborn",0,1,1,1.56,4.66,5.65,1.35,3.41,12,18,3,5
"2021","D1",2019-12-13,12,"Hoffenheim","Augsburg",2,4,6,1.85,4.06,4.11,1.57,2.52,19,6,8,4
"2021","D1",2019-12-14,12,"Bayern Munich","Werder Bremen",6,1,7,1.15,8.78,18.35,1.22,4.5,29,11,14,2
"2021","D1",2019-12-14,12,"FC Koln","Leverkusen",2,0,2,4.24,3.91,1.85,1.63,2.39,13,6,5,2
"2021","D1",2019-12-14,12,"Hertha","Freiburg",1,0,1,2.02,3.75,3.74,1.85,2.06,14,15,4,2
"2021","D1",2019-12-14,12,"Mainz","Dortmund",0,4,4,5.05,4.22,1.68,1.48,2.8,9,18,0,7
"2021","D1",2019-12-14,12,"Paderborn","Union Berlin",1,1,2,2.83,3.65,2.49,1.67,2.31,14,15,3,2
"2021","D1",2019-12-14,12,"Fortuna Dusseldorf","RB Leipzig",0,3,3,6.77,5.11,1.45,1.47,2.83,4,21,1,7
"2021","D1",2019-12-15,12,"Wolfsburg","M'gladbach",2,1,3,2.62,3.43,2.81,1.78,2.13,17,6,7,5
"2021","D1",2019-12-15,12,"Schalke 04","Ein Frankfurt",1,0,1,1.97,3.93,3.77,1.66,2.33,11,17,5,3
"2021","D1",2019-12-17,12,"Werder Bremen","Mainz",0,5,5,1.84,4.01,4.2,1.45,2.91,15,19,5,8
"2021","D1",2019-12-17,12,"Augsburg","Fortuna Dusseldorf",3,0,3,1.81,4.15,4.24,1.68,2.3,12,6,7,2
"2021","D1",2019-12-17,12,"Dortmund","RB Leipzig",3,3,6,2.24,3.79,3.14,1.46,2.88,14,12,6,8
"2021","D1",2019-12-17,12,"Union Berlin","Hoffenheim",0,2,2,2.5,3.54,2.88,1.82,2.08,16,7,2,4
"2021","D1",2019-12-18,12,"Leverkusen","Hertha",0,1,1,1.54,4.44,6.27,1.51,2.69,17,10,7,5
"2021","D1",2019-12-18,12,"Ein Frankfurt","FC Koln",2,4,6,1.76,3.86,4.88,1.61,2.44,17,21,6,9
"2021","D1",2019-12-18,12,"Freiburg","Bayern Munich",1,3,4,10.96,6.86,1.24,1.28,3.81,15,22,5,10
"2021","D1",2019-12-18,12,"M'gladbach","Paderborn",2,0,2,1.3,6.07,9.24,1.29,3.74,17,12,6,2
"2021","D1",2019-12-18,12,"Wolfsburg","Schalke 04",1,1,2,2.42,3.43,3.08,2.06,1.85,29,8,11,2
"2021","D1",2019-12-20,12,"Hoffenheim","Dortmund",2,1,3,3.81,4.01,1.93,1.49,2.76,11,12,3,5
"2021","D1",2019-12-21,12,"Bayern Munich","Wolfsburg",2,0,2,1.17,7.86,17.81,1.33,3.49,18,10,8,3
"2021","D1",2019-12-21,12,"FC Koln","Werder Bremen",1,0,1,2.09,3.87,3.39,1.59,2.49,7,6,1,1
"2021","D1",2019-12-21,12,"Mainz","Leverkusen",0,1,1,3.97,4.04,1.88,1.51,2.72,17,14,2,4
"2021","D1",2019-12-21,12,"RB Leipzig","Augsburg",3,1,4,1.27,6.22,11.55,1.35,3.41,22,6,7,2
"2021","D1",2019-12-21,12,"Schalke 04","Freiburg",2,2,4,1.7,3.94,5.19,1.71,2.23,19,19,6,7
"2021","D1",2019-12-21,12,"Hertha","M'gladbach",0,0,0,3.21,3.65,2.23,1.68,2.3,8,11,0,5
"2021","D1",2019-12-22,12,"Fortuna Dusseldorf","Union Berlin",2,1,3,2.87,3.31,2.61,2.04,1.86,22,17,8,6
"2021","D1",2019-12-22,12,"Paderborn","Ein Frankfurt",2,1,3,3.56,3.93,2.02,1.48,2.79,19,20,5,5
"2021","D1",2020-01-17,1,"Schalke 04","M'gladbach",2,0,2,2.76,3.49,2.59,1.76,2.16,13,14,7,5
"2021","D1",2020-01-18,1,"Augsburg","Dortmund",3,5,8,4.99,4.33,1.66,1.46,2.88,13,17,5,8
"2021","D1",2020-01-18,1,"FC Koln","Wolfsburg",3,1,4,2.83,3.35,2.62,2.03,1.87,12,17,7,8
"2021","D1",2020-01-18,1,"Fortuna Dusseldorf","Werder Bremen",0,1,1,2.73,3.57,2.58,1.68,2.28,17,13,2,4
"2021","D1",2020-01-18,1,"Hoffenheim","Ein Frankfurt",1,2,3,2.4,3.7,2.89,1.56,2.55,12,13,5,3
"2021","D1",2020-01-18,1,"Mainz","Freiburg",1,2,3,2.24,3.47,3.34,1.66,2.32,24,13,8,5
"2021","D1",2020-01-18,1,"RB Leipzig","Union Berlin",3,1,4,1.28,6,11.21,1.43,3.01,19,15,8,5
"2021","D1",2020-01-19,1,"Hertha","Bayern Munich",0,4,4,8.5,5.49,1.36,1.43,2.98,6,20,1,10
"2021","D1",2020-01-19,1,"Paderborn","Leverkusen",1,4,5,4.91,4.47,1.65,1.45,2.92,13,12,7,7
"2021","D1",2020-01-24,1,"Dortmund","FC Koln",5,1,6,1.29,6.43,9.78,1.33,3.51,14,11,9,5
"2021","D1",2020-01-25,1,"Ein Frankfurt","RB Leipzig",2,0,2,4.14,4.28,1.79,1.43,3,7,22,5,4
"2021","D1",2020-01-25,1,"Freiburg","Paderborn",0,2,2,1.79,4.01,4.42,1.53,2.64,19,15,5,3
"2021","D1",2020-01-25,1,"M'gladbach","Mainz",3,1,4,1.53,4.61,6.04,1.38,3.21,15,12,5,9
"2021","D1",2020-01-25,1,"Union Berlin","Augsburg",2,0,2,2.11,3.65,3.5,1.83,2.07,12,25,3,7
"2021","D1",2020-01-25,1,"Wolfsburg","Hertha",1,2,3,1.76,3.95,4.7,1.88,2.01,20,9,7,4
"2021","D1",2020-01-25,1,"Bayern Munich","Schalke 04",5,0,5,1.17,8.09,16.63,1.28,3.85,24,7,14,1
"2021","D1",2020-01-26,1,"Werder Bremen","Hoffenheim",0,3,3,2.5,3.67,2.77,1.55,2.58,16,9,3,4
"2021","D1",2020-01-26,1,"Leverkusen","Fortuna Dusseldorf",3,0,3,1.41,5.07,7.6,1.5,2.72,25,12,11,3
"2021","D1",2020-01-31,1,"Hertha","Schalke 04",0,0,0,2.73,3.4,2.69,2.01,1.89,9,13,0,5
"2021","D1",2020-02-01,2,"Augsburg","Werder Bremen",2,1,3,2.07,3.77,3.52,1.61,2.45,14,7,4,1
"2021","D1",2020-02-01,2,"Dortmund","Union Berlin",5,0,5,1.25,6.44,12.26,1.39,3.18,13,5,7,0
"2021","D1",2020-02-01,2,"Fortuna Dusseldorf","Ein Frankfurt",1,1,2,3.37,3.81,2.11,1.64,2.37,8,6,1,4
"2021","D1",2020-02-01,2,"Hoffenheim","Leverkusen",2,1,3,3.36,3.81,2.11,1.53,2.64,14,22,6,11
"2021","D1",2020-02-01,2,"Mainz","Bayern Munich",1,3,4,13.88,7.46,1.2,1.27,3.94,8,13,3,5
"2021","D1",2020-02-01,2,"RB Leipzig","M'gladbach",2,2,4,1.54,4.66,5.8,1.45,2.89,18,7,8,4
"2021","D1",2020-02-02,2,"FC Koln","Freiburg",4,0,4,2.07,3.66,3.61,1.68,2.28,24,9,9,2
"2021","D1",2020-02-02,2,"Paderborn","Wolfsburg",2,4,6,3.85,4.11,1.89,1.68,2.28,10,9,7,5
"2021","D1",2020-02-07,2,"Ein Frankfurt","Augsburg",5,0,5,1.95,3.65,4.09,1.88,2.02,13,8,9,5
"2021","D1",2020-02-08,2,"Freiburg","Hoffenheim",1,0,1,2.57,3.56,2.75,1.62,2.42,12,21,6,6
"2021","D1",2020-02-08,2,"Hertha","Mainz",1,3,4,2.08,3.58,3.67,1.73,2.21,13,10,3,3
"2021","D1",2020-02-08,2,"Schalke 04","Paderborn",1,1,2,1.52,4.58,6.34,1.49,2.75,15,15,4,4
"2021","D1",2020-02-08,2,"Werder Bremen","Union Berlin",0,2,2,2.13,3.56,3.54,1.8,2.1,14,11,3,5
"2021","D1",2020-02-08,2,"Wolfsburg","Fortuna Dusseldorf",1,1,2,1.55,4.19,6.6,1.74,2.19,9,10,5,2
"2021","D1",2020-02-08,2,"Leverkusen","Dortmund",4,3,7,3.09,3.96,2.19,1.41,3.07,9,12,5,6
"2021","D1",2020-02-09,2,"Bayern Munich","RB Leipzig",0,0,0,1.45,5.21,6.47,1.29,3.84,10,8,3,1
"2021","D1",2020-02-14,2,"Dortmund","Ein Frankfurt",4,0,4,1.45,4.99,6.91,1.37,3.28,17,1,7,0
"2021","D1",2020-02-15,2,"Augsburg","Freiburg",1,1,2,2.07,3.62,3.65,1.69,2.27,10,20,3,5
"2021","D1",2020-02-15,2,"Hoffenheim","Wolfsburg",2,3,5,2.53,3.42,2.89,1.76,2.15,14,15,6,6
"2021","D1",2020-02-15,2,"Paderborn","Hertha",1,2,3,2.78,3.49,2.59,1.74,2.19,20,17,4,6
"2021","D1",2020-02-15,2,"RB Leipzig","Werder Bremen",3,0,3,1.26,6.55,10.94,1.35,3.4,10,8,3,1
"2021","D1",2020-02-15,2,"Union Berlin","Leverkusen",2,3,5,3.94,3.74,1.96,1.72,2.23,20,12,7,5
"2021","D1",2020-02-15,2,"Fortuna Dusseldorf","M'gladbach",1,4,5,4.12,3.99,1.85,1.69,2.27,9,17,4,6
"2021","D1",2020-02-16,2,"FC Koln","Bayern Munich",1,4,5,12.16,6.82,1.23,1.29,3.75,13,26,6,8
"2021","D1",2020-02-16,2,"Mainz","Schalke 04",0,0,0,2.85,3.42,2.56,1.74,2.2,15,8,5,3
"2021","D1",2020-02-21,2,"Bayern Munich","Paderborn",3,2,5,1.07,13.61,30,1.11,6.92,18,5,9,4
"2021","D1",2020-02-22,2,"Freiburg","Fortuna Dusseldorf",0,2,2,1.93,3.88,3.93,1.79,2.12,15,9,4,4
"2021","D1",2020-02-22,2,"Hertha","FC Koln",0,5,5,2.47,3.38,3,1.85,2.05,9,17,1,11
"2021","D1",2020-02-22,2,"M'gladbach","Hoffenheim",1,1,2,1.64,4.3,5.17,1.49,2.76,17,22,10,4
"2021","D1",2020-02-22,2,"Werder Bremen","Dortmund",0,2,2,6.55,5.57,1.42,1.34,3.44,8,12,2,6
"2021","D1",2020-02-22,2,"Schalke 04","RB Leipzig",0,5,5,4.28,4.05,1.81,1.63,2.39,3,22,2,8
"2021","D1",2020-02-23,2,"Leverkusen","Augsburg",2,0,2,1.47,4.7,7.03,1.47,2.84,9,8,4,3
"2021","D1",2020-02-23,2,"Wolfsburg","Mainz",4,0,4,1.82,3.77,4.57,1.68,2.3,16,13,6,3
"2021","D1",2020-02-24,2,"Ein Frankfurt","Union Berlin",1,2,3,1.91,3.72,4.2,1.78,2.14,21,11,3,7
"2021","D1",2020-02-28,2,"Fortuna Dusseldorf","Hertha",3,3,6,2.38,3.41,3.13,1.95,1.95,14,16,5,7
"2021","D1",2020-02-29,2,"Augsburg","M'gladbach",2,3,5,3.61,3.75,2.05,1.63,2.38,8,15,3,7
"2021","D1",2020-02-29,2,"Dortmund","Freiburg",1,0,1,1.21,7.11,13.81,1.3,3.65,16,13,2,4
"2021","D1",2020-02-29,2,"Hoffenheim","Bayern Munich",0,6,6,6.68,5.25,1.41,1.33,3.42,4,25,1,11
"2021","D1",2020-02-29,2,"Mainz","Paderborn",2,0,2,1.88,3.97,4.02,1.52,2.67,8,9,3,4
"2021","D1",2020-02-29,2,"FC Koln","Schalke 04",3,0,3,2.25,3.51,3.3,1.82,2.08,11,7,6,1
"2021","D1",2020-03-01,3,"Union Berlin","Wolfsburg",2,2,4,2.73,3.25,2.79,2.16,1.76,6,14,3,3
"2021","D1",2020-03-01,3,"RB Leipzig","Leverkusen",1,1,2,1.52,4.91,5.83,1.47,2.84,9,14,2,6
"2021","D1",2020-03-06,3,"Paderborn","FC Koln",1,2,3,3.28,3.84,2.14,1.55,2.58,16,15,2,3
"2021","D1",2020-03-07,3,"Freiburg","Union Berlin",3,1,4,2.38,3.36,3.17,1.95,1.95,9,14,4,4
"2021","D1",2020-03-07,3,"Hertha","Werder Bremen",2,2,4,2.18,3.47,3.51,1.88,2.01,19,7,5,3
"2021","D1",2020-03-07,3,"Leverkusen","Ein Frankfurt",4,0,4,1.67,4.21,5.03,1.53,2.63,14,9,5,3
"2021","D1",2020-03-07,3,"Schalke 04","Hoffenheim",1,1,2,2.33,3.52,3.12,1.75,2.18,14,4,4,1
"2021","D1",2020-03-07,3,"Wolfsburg","RB Leipzig",0,0,0,3.99,3.71,1.96,1.67,2.31,16,15,4,4
"2021","D1",2020-03-07,3,"M'gladbach","Dortmund",1,2,3,3.12,3.83,2.22,1.55,2.58,10,10,3,4
"2021","D1",2020-03-08,3,"Bayern Munich","Augsburg",2,0,2,1.07,11.2,29.28,1.18,4.73,17,8,6,2
"2021","D1",2020-03-08,3,"Mainz","Fortuna Dusseldorf",1,1,2,1.9,3.94,3.96,1.61,2.44,3,20,1,5
"2021","D1",2020-03-11,3,"M'gladbach","FC Koln",2,1,3,1.84,3.91,4.26,1.51,2.69,12,16,5,3
"2021","D1",2020-05-16,5,"Augsburg","Wolfsburg",1,2,3,3.52,3.53,2.15,1.94,1.96,8,17,3,5
"2021","D1",2020-05-16,5,"Dortmund","Schalke 04",4,0,4,1.53,4.57,6.2,1.68,2.3,11,10,4,3
"2021","D1",2020-05-16,5,"Fortuna Dusseldorf","Paderborn",0,0,0,2.22,3.6,3.28,1.79,2.12,10,7,1,1
"2021","D1",2020-05-16,5,"Hoffenheim","Hertha",0,3,3,2.24,3.57,3.25,1.77,2.14,21,12,5,5
"2021","D1",2020-05-16,5,"RB Leipzig","Freiburg",1,1,2,1.32,5.73,9.87,1.57,2.53,23,7,9,2
"2021","D1",2020-05-16,5,"Ein Frankfurt","M'gladbach",1,3,4,2.92,3.49,2.48,1.74,2.19,12,15,4,8
"2021","D1",2020-05-17,5,"FC Koln","Mainz",2,2,4,1.87,3.94,4.11,1.68,2.29,16,11,6,5
"2021","D1",2020-05-17,5,"Union Berlin","Bayern Munich",0,2,2,13.52,6.65,1.21,1.46,2.78,10,14,2,3
"2021","D1",2020-05-18,5,"Werder Bremen","Leverkusen",1,4,5,4.86,4.1,1.71,1.7,2.26,9,13,1,6
"2021","D1",2020-05-22,5,"Hertha","Union Berlin",4,0,4,2.43,3.4,3.16,1.89,2,14,7,8,0
"2021","D1",2020-05-23,5,"Freiburg","Werder Bremen",0,1,1,2.21,3.73,3.2,1.71,2.23,15,11,8,3
"2021","D1",2020-05-23,5,"M'gladbach","Leverkusen",1,3,4,2.47,3.74,2.76,1.51,2.7,16,13,6,7
"2021","D1",2020-05-23,5,"Paderborn","Hoffenheim",1,1,2,3.08,3.82,2.24,1.61,2.44,13,18,3,7
"2021","D1",2020-05-23,5,"Wolfsburg","Dortmund",0,2,2,4.54,3.87,1.8,1.67,2.31,8,6,1,2
"2021","D1",2020-05-23,5,"Bayern Munich","Ein Frankfurt",5,2,7,1.15,8.57,16.14,1.25,4.04,23,11,10,4
"2021","D1",2020-05-24,5,"Schalke 04","Augsburg",0,3,3,2.09,3.56,3.64,1.88,2.01,12,9,2,7
"2021","D1",2020-05-24,5,"Mainz","RB Leipzig",0,5,5,6.51,5.27,1.44,1.47,2.82,4,21,1,9
"2021","D1",2020-05-24,5,"FC Koln","Fortuna Dusseldorf",2,2,4,1.8,4.16,4.2,1.68,2.3,16,10,6,5
"2021","D1",2020-05-26,5,"Dortmund","Bayern Munich",0,1,1,3.65,4.27,1.93,1.39,3.18,13,13,5,6
"2021","D1",2020-05-26,5,"Ein Frankfurt","Freiburg",3,3,6,2.06,3.63,3.77,1.93,1.97,35,10,16,5
"2021","D1",2020-05-26,5,"Leverkusen","Wolfsburg",1,4,5,1.76,4.14,4.58,1.58,2.49,10,14,2,9
"2021","D1",2020-05-26,5,"Werder Bremen","M'gladbach",0,0,0,4.56,4.12,1.77,1.61,2.44,12,8,7,4
"2021","D1",2020-05-27,5,"RB Leipzig","Hertha",2,2,4,1.37,5.53,8.17,1.4,3.1,11,13,5,4
"2021","D1",2020-05-27,5,"Augsburg","Paderborn",0,0,0,1.96,3.8,3.87,1.81,2.09,12,15,3,3
"2021","D1",2020-05-27,5,"Fortuna Dusseldorf","Schalke 04",2,1,3,2.72,3.29,2.76,2.04,1.86,13,7,8,2
"2021","D1",2020-05-27,5,"Hoffenheim","FC Koln",3,1,4,2.53,3.71,2.72,1.52,2.66,8,15,6,5
"2021","D1",2020-05-27,5,"Union Berlin","Mainz",1,1,2,2.3,3.54,3.17,1.83,2.07,9,10,4,2
"2021","D1",2020-05-29,5,"Freiburg","Leverkusen",0,1,1,4.83,4.24,1.71,1.58,2.55,9,7,1,1
"2021","D1",2020-05-30,5,"Hertha","Augsburg",2,0,2,1.93,3.89,3.88,1.74,2.2,12,8,6,2
"2021","D1",2020-05-30,5,"Mainz","Hoffenheim",0,1,1,2.82,3.75,2.43,1.55,2.58,18,13,2,6
"2021","D1",2020-05-30,5,"Schalke 04","Werder Bremen",0,1,1,2.47,3.43,2.97,1.99,1.91,12,6,1,2
"2021","D1",2020-05-30,5,"Wolfsburg","Ein Frankfurt",1,2,3,1.99,3.82,3.74,1.68,2.3,19,6,4,3
"2021","D1",2020-05-30,5,"Bayern Munich","Fortuna Dusseldorf",5,0,5,1.07,12.76,32.15,1.18,4.95,23,7,8,2
"2021","D1",2020-05-31,5,"M'gladbach","Union Berlin",4,1,5,1.52,4.37,6.67,1.65,2.36,16,13,10,5
"2021","D1",2020-05-31,5,"Paderborn","Dortmund",1,6,7,9.17,5.62,1.34,1.45,2.89,10,16,1,11
"2021","D1",2020-06-01,6,"FC Koln","RB Leipzig",2,4,6,5.81,4.63,1.55,1.43,3,7,19,5,8
"2021","D1",2020-06-03,6,"Werder Bremen","Ein Frankfurt",0,3,3,2.85,3.44,2.55,1.77,2.15,11,12,3,4
"2021","D1",2020-06-05,6,"Freiburg","M'gladbach",1,0,1,4.5,4.1,1.78,1.65,2.38,16,18,6,4
"2021","D1",2020-06-06,6,"Ein Frankfurt","Mainz",0,2,2,2.1,3.6,3.57,1.55,2.57,10,17,0,5
"2021","D1",2020-06-06,6,"Fortuna Dusseldorf","Hoffenheim",2,2,4,2.8,3.61,2.51,1.69,2.27,23,8,4,5
"2021","D1",2020-06-06,6,"Leverkusen","Bayern Munich",2,4,6,6.11,4.96,1.49,1.33,3.55,10,16,6,10
"2021","D1",2020-06-06,6,"RB Leipzig","Paderborn",1,1,2,1.14,8.59,18.04,1.24,4.1,12,17,5,5
"2021","D1",2020-06-06,6,"Dortmund","Hertha",1,0,1,1.38,5.34,8.28,1.39,3.17,12,5,3,2
"2021","D1",2020-06-07,6,"Werder Bremen","Wolfsburg",0,1,1,3.77,3.61,2.04,1.91,1.99,14,18,4,3
"2021","D1",2020-06-07,6,"Union Berlin","Schalke 04",1,1,2,2.51,3.17,3.13,2.24,1.71,12,5,6,1
"2021","D1",2020-06-07,6,"Augsburg","FC Koln",1,1,2,2.84,3.56,2.5,1.73,2.2,18,9,5,2
"2021","D1",2020-06-12,6,"Hoffenheim","RB Leipzig",0,2,2,6.48,5.47,1.44,1.36,3.4,22,14,7,7
"2021","D1",2020-06-13,6,"FC Koln","Union Berlin",1,2,3,2.1,3.46,3.83,1.83,2.08,10,7,6,5
"2021","D1",2020-06-13,6,"Fortuna Dusseldorf","Dortmund",0,1,1,8.35,5.53,1.37,1.5,2.8,6,5,4,3
"2021","D1",2020-06-13,6,"Hertha","Ein Frankfurt",1,4,5,2.16,3.75,3.37,1.67,2.34,4,18,3,7
"2021","D1",2020-06-13,6,"Paderborn","Werder Bremen",1,5,6,3.19,3.81,2.23,1.77,2.17,20,11,8,8
"2021","D1",2020-06-13,6,"Wolfsburg","Freiburg",2,2,4,1.71,4.11,4.97,1.78,2.15,22,10,7,6
"2021","D1",2020-06-13,6,"Bayern Munich","M'gladbach",2,1,3,1.39,5.47,7.82,1.37,3.34,11,9,6,2
"2021","D1",2020-06-14,6,"Mainz","Augsburg",0,1,1,2.33,3.49,3.14,1.88,2.02,18,9,4,3
"2021","D1",2020-06-14,6,"Schalke 04","Leverkusen",1,1,2,5.84,4.54,1.56,1.72,2.22,7,15,4,5
"2021","D1",2020-06-16,6,"M'gladbach","Wolfsburg",3,0,3,2.2,3.58,3.35,1.65,2.36,11,12,3,2
"2021","D1",2020-06-16,6,"Freiburg","Hertha",2,1,3,2.68,3.67,2.58,1.7,2.25,17,12,6,5
"2021","D1",2020-06-16,6,"Union Berlin","Paderborn",1,0,1,1.69,4.06,5.06,1.72,2.22,14,10,6,2
"2021","D1",2020-06-16,6,"Werder Bremen","Bayern Munich",0,1,1,12.92,7.21,1.2,1.33,3.4,6,13,1,4
"2021","D1",2020-06-17,6,"Ein Frankfurt","Schalke 04",2,1,3,1.72,4.22,4.6,1.66,2.33,14,8,4,5
"2021","D1",2020-06-17,6,"Augsburg","Hoffenheim",1,3,4,2.74,3.78,2.47,1.62,2.42,12,17,5,5
"2021","D1",2020-06-17,6,"Dortmund","Mainz",0,2,2,1.25,6.07,11.35,1.39,3.08,15,10,5,6
"2021","D1",2020-06-17,6,"Leverkusen","FC Koln",3,1,4,1.48,4.74,6.67,1.44,2.95,13,7,6,1
"2021","D1",2020-06-17,6,"RB Leipzig","Fortuna Dusseldorf",2,2,4,1.22,6.4,13.87,1.38,3.09,14,12,5,2
"2021","D1",2020-06-20,6,"Bayern Munich","Freiburg",3,1,4,1.28,6.5,9.43,1.33,3.54,23,11,8,3
"2021","D1",2020-06-20,6,"FC Koln","Ein Frankfurt",1,1,2,2.71,3.85,2.52,1.57,2.56,4,9,2,2
"2021","D1",2020-06-20,6,"Fortuna Dusseldorf","Augsburg",1,1,2,1.95,3.78,4.01,1.89,2,8,11,4,3
"2021","D1",2020-06-20,6,"Hertha","Leverkusen",2,0,2,5.17,4.29,1.66,1.54,2.63,13,12,5,2
"2021","D1",2020-06-20,6,"Hoffenheim","Union Berlin",4,0,4,1.63,4.25,5.53,1.6,2.5,15,5,8,1
"2021","D1",2020-06-20,6,"Mainz","Werder Bremen",3,1,4,2.59,3.61,2.76,1.76,2.18,21,19,12,6
"2021","D1",2020-06-20,6,"Paderborn","M'gladbach",1,3,4,10.13,6.25,1.3,1.34,3.54,11,22,1,10
"2021","D1",2020-06-20,6,"RB Leipzig","Dortmund",0,2,2,2.37,3.74,2.98,1.6,2.48,16,11,5,7
"2021","D1",2020-06-20,6,"Schalke 04","Wolfsburg",1,4,5,5.43,4.19,1.65,1.75,2.19,10,10,3,5
"2021","D1",2020-06-27,6,"Augsburg","RB Leipzig",1,2,3,6.99,5.15,1.42,1.37,3.24,5,14,1,5
"2021","D1",2020-06-27,6,"Dortmund","Hoffenheim",0,4,4,1.74,4.55,4.09,1.32,3.51,7,15,4,7
"2021","D1",2020-06-27,6,"Ein Frankfurt","Paderborn",3,2,5,1.32,5.64,8.51,1.29,3.68,12,16,4,5
"2021","D1",2020-06-27,6,"Freiburg","Schalke 04",4,0,4,1.82,3.98,4.2,1.61,2.4,15,21,8,5
"2021","D1",2020-06-27,6,"Leverkusen","Mainz",1,0,1,1.27,6.61,9.83,1.3,3.67,13,6,2,1
"2021","D1",2020-06-27,6,"M'gladbach","Hertha",2,1,3,1.36,5.41,8.29,1.34,3.39,22,4,8,2
"2021","D1",2020-06-27,6,"Union Berlin","Fortuna Dusseldorf",3,0,3,3.92,3.6,2.01,1.76,2.15,11,25,7,4
"2021","D1",2020-06-27,6,"Werder Bremen","FC Koln",6,1,7,1.65,4.43,4.91,1.44,2.95,18,6,9,2
"2021","D1",2020-06-27,6,"Wolfsburg","Bayern Munich",0,4,4,4.24,4.65,1.68,1.31,3.5,11,17,4,11
"2021","E0",2019-08-09,8,"Liverpool","Norwich",4,1,5,1.15,9.59,18.05,1.4,3.11,15,12,7,5
"2021","E0",2019-08-10,8,"West Ham","Man City",0,5,5,11.68,6.53,1.26,1.49,2.77,5,14,3,9
"2021","E0",2019-08-10,8,"Bournemouth","Sheffield United",1,1,2,2.04,3.57,3.9,1.96,1.96,13,8,3,3
"2021","E0",2019-08-10,8,"Burnley","Southampton",3,0,3,2.71,3.31,2.81,2.17,1.77,10,11,4,3
"2021","E0",2019-08-10,8,"Crystal Palace","Everton",0,0,0,3.21,3.37,2.39,2.23,1.74,6,10,2,3
"2021","E0",2019-08-10,8,"Watford","Brighton",0,3,3,1.98,3.44,4.37,2.19,1.76,11,5,3,3
"2021","E0",2019-08-10,8,"Tottenham","Aston Villa",3,1,4,1.3,5.84,10.96,1.64,2.4,31,7,7,4
"2021","E0",2019-08-11,8,"Leicester","Wolves",0,0,0,2.21,3.34,3.66,2.23,1.74,15,8,1,2
"2021","E0",2019-08-11,8,"Newcastle","Arsenal",0,1,1,4.58,3.93,1.81,1.83,2.1,9,8,2,2
"2021","E0",2019-08-11,8,"Man United","Chelsea",4,0,4,2.21,3.37,3.63,2.05,1.87,11,18,5,7
"2021","E0",2019-08-17,8,"Arsenal","Burnley",2,1,3,1.34,5.68,9.35,1.61,2.47,16,18,9,5
"2021","E0",2019-08-17,8,"Aston Villa","Bournemouth",1,2,3,2.32,3.56,3.17,1.81,2.11,22,12,7,4
"2021","E0",2019-08-17,8,"Brighton","West Ham",1,1,2,2.58,3.38,2.92,1.99,1.93,16,8,4,3
"2021","E0",2019-08-17,8,"Everton","Watford",1,0,1,1.76,3.95,4.87,1.86,2.06,12,8,2,2
"2021","E0",2019-08-17,8,"Norwich","Newcastle",3,1,4,2.25,3.42,3.44,1.98,1.93,15,10,8,3
"2021","E0",2019-08-17,8,"Southampton","Liverpool",1,2,3,7.04,4.72,1.48,1.65,2.37,14,15,3,6
"2021","E0",2019-08-17,8,"Man City","Tottenham",2,2,4,1.37,5.42,8.71,1.55,2.61,30,3,10,2
"2021","E0",2019-08-18,8,"Sheffield United","Crystal Palace",1,0,1,2.6,3.21,3.02,2.41,1.63,15,6,3,4
"2021","E0",2019-08-18,8,"Chelsea","Leicester",1,1,2,1.74,3.79,5.28,2.01,1.91,14,12,5,3
"2021","E0",2019-08-19,8,"Wolves","Man United",1,1,2,3.4,3.29,2.33,2.18,1.76,6,9,2,2
"2021","E0",2019-08-23,8,"Aston Villa","Everton",2,0,2,3.22,3.54,2.31,1.85,2.07,7,12,3,1
"2021","E0",2019-08-24,8,"Norwich","Chelsea",2,3,5,4.13,4.07,1.85,1.57,2.55,6,23,5,8
"2021","E0",2019-08-24,8,"Brighton","Southampton",0,2,2,2.45,3.28,3.18,2.14,1.79,12,12,3,4
"2021","E0",2019-08-24,8,"Man United","Crystal Palace",1,2,3,1.36,5.26,9.59,1.8,2.13,22,5,3,3
"2021","E0",2019-08-24,8,"Sheffield United","Leicester",1,2,3,3.52,3.29,2.28,2.36,1.66,8,10,3,2
"2021","E0",2019-08-24,8,"Watford","West Ham",1,3,4,2.16,3.52,3.57,1.79,2.14,23,16,3,10
"2021","E0",2019-08-24,8,"Liverpool","Arsenal",3,1,4,1.48,4.98,6.47,1.45,2.97,25,9,5,3
"2021","E0",2019-08-25,8,"Bournemouth","Man City",1,3,4,14.88,7.52,1.2,1.4,3.13,10,19,7,5
"2021","E0",2019-08-25,8,"Tottenham","Newcastle",0,1,1,1.26,6.46,12.01,1.57,2.53,17,8,2,3
